"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
18,"1","2024-07-26T10:40:12.208752Z",12,"/data/upload/4/005c4431-2bbc5b82-a639-4a_RD_SG_2_-_copia_-_copia_-_copia_-_copia.jpg","[{""points"":[[37.906117820514176,85.02682704390364],[37.10843421048574,85.94370475658],[37.13594054186603,86.56718160119992],[37.96113048327476,86.93393268627047],[38.401231785359414,87.04395801179163],[38.34621912259883,85.39357812897417]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[29.324142429863425,88.25423659252444],[32.45986420721658,85.65030388852357],[35.45805432766829,82.38621923139571],[36.998408884964576,78.93875903173259],[39.39145971504988,75.12454774699893],[43.18733344553002,71.01693559420882],[45.6629032697562,64.74549203950251],[46.900688181869285,55.50336469572478],[44.42511835764311,54.769862525583676],[39.88657367989512,54.51313676603431],[38.84133308744407,54.84321274259779],[35.815636635612066,61.554757599388765],[33.80767444485084,65.58901953516475],[32.34983888169542,68.66972864975735],[31.41462361476553,70.72353472615238],[29.04907911606052,73.80424384074496],[26.188420652510263,76.95830317235165],[23.74035715966438,76.11477567668939],[22.227508933748382,75.52797394057652],[20.76967337059297,76.04142545967528],[19.696926446761623,77.21502893190103],[18.899242836733187,78.09523153607034],[18.404128871887952,78.79205859770437],[17.826495912901844,79.23215989978902],[17.496419936338356,80.11236250395834],[17.166343959774863,80.58913891455003],[15.681002065239158,81.35931619319818],[14.635761472788106,81.90944282080399],[13.810571531379379,82.42289433990277],[15.103369106253052,85.21020258643891],[17.276369285296028,86.2737807331435],[22.255015265128673,86.2737807331435],[26.325952309411722,85.79700432255179],[27.041116925299285,85.72365410553768],[26.766053611496375,87.96083572446798],[27.2886739077219,88.58431256908791]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",373.287,"2024-07-26T10:40:12.208775Z"
11,"1","2024-07-26T10:25:58.105291Z",13,"/data/upload/4/5213a8fd-3c0aac39-abe0-4f_RD_SG_2_-_copia.jpg","[{""points"":[[52.06666666666667,23.022222222222222],[51.33333333333333,24.444444444444443],[51.13333333333333,25.955555555555556],[51.66666666666667,27.82222222222222],[52.800000000000004,28.17777777777778],[53.800000000000004,27.555555555555557],[54.333333333333336,25.866666666666667],[54.13333333333333,23.733333333333334],[53,22.400000000000002]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[46.010063064909055,26.352556367582665],[46.64754228991646,32.90948553908734],[47.057350363135505,38.55573010343859],[47.42162420599687,42.13775622490875],[47.33055574528153,46.50904233924519],[47.285021514923855,51.973149982165744],[45.73685768276303,68.91188367521949],[44.27976231131755,83.23998816110009],[43.47107438016528,88.82460973370063],[45.8953168044077,74.13223140495866],[47.49311294765838,56.207529843893475],[47.88670922437427,47.719869523477435],[47.78137672265184,41.93828554004618],[46.90144618094544,31.373708937326583]],""closed"":true,""polygonlabels"":[""Cut""],""original_width"":1024,""original_height"":768},{""points"":[[57.044805981578996,14.251145743723523],[61.12949619155219,11.709560724184644],[62.854143169096425,11.467505008038085],[64.0341647853109,10.257226427305286],[64.15519264338418,3.842749949421456],[63.822366033682655,1.0187665943782604],[56.197610975066034,0.8977387363049807]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",162.209,"2024-07-26T10:31:35.050709Z"
12,"1","2024-07-26T10:27:35.582000Z",14,"/data/upload/4/2d671c93-3c0aac39-abe0-4f_RD_SG_3_-_copia.jpg","[{""points"":[[49.314493451443866,19.5709298183918],[49.12633547475927,20.975842710970092],[49.051072284085436,22.230229222200705],[49.57791461880229,22.230229222200705],[49.8037041908238,20.975842710970092],[50.2176517395299,20.022508962434824],[49.991862167508394,18.617596069856532]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[47.357650493924105,18.416894228059633],[46.83080815920724,19.169526134798005],[47.01896613589183,19.62110527884103],[47.696334851956365,20.173035343782498],[47.84686123330404,19.320052516145676],[47.696334851956365,18.015490544465838]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[47.79440458323165,14.695155749245952],[47.713326240673034,15.367805702324908],[47.731343650130505,16.14856011214869],[47.713326240673034,16.68908239587285],[47.75836976431671,17.253627892206968],[48.01061349672132,17.06144219132727],[48.23583111493972,15.247689639275094],[48.13673536292363,14.767225387075841]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[47.372844027372246,25.165943520724365],[46.98662485439,25.868160198873912],[47.021735688297476,26.687412990048387],[47.40795486127972,26.804449103073306],[47.77661861730824,26.33630465097361],[47.81172945121571,25.51705185979914]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[47.93461736989188,22.474112921151107],[47.93461736989188,23.293365712325578],[48.18039320724423,23.129515154090683],[48.233059458105444,22.49752014375609],[48.05750528856805,22.146411804681318]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[48.601723214133955,23.269958489720594],[48.513946129365266,23.8785462774502],[48.56661238022648,24.253061839129956],[48.935276136254984,23.831731832240234],[48.97038697016246,23.31677293493056]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[47.14462360697365,28.279104127187356],[46.86373693571383,28.63021246626213],[46.72329360008392,29.05154247315186],[46.93395860352879,29.496279702646568],[47.267511525649816,29.730351928696418],[47.47817652909468,29.238800253991737],[47.4430656951872,28.55999079844717]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[48.829943634532555,27.974810233322557],[48.56661238022648,28.021624678532525],[48.531501546319,28.46636190802723],[48.65438946499518,28.770655801892037],[48.935276136254984,28.63021246626213],[49.02305322102369,28.18547523676742]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[46.18260353594976,31.425661572651876],[45.96967051508873,31.69865262503781],[45.94510132037399,32.47394721381387],[45.98604997823189,32.95441146601313],[46.19079326752134,32.98717039229944],[46.231741925379225,32.62682220315],[46.29725977795186,31.753250835514997]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[48.18988222129113,25.833461288390573],[48.06331364245764,26.131269709175236],[48.15265616869304,26.69710570866609],[48.41323853687962,26.31988170900552],[48.443019378958084,25.982365498782904]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768}]",110.988,"2024-07-26T10:27:58.496005Z"
13,"1","2024-07-26T10:29:06.124264Z",15,"/data/upload/4/16438ff5-3fa9710e-4f37-4a_RD_SG_2_-_copia.jpg","[{""points"":[[46.47960817950754,45.629553606557685],[46.94226012682298,41.10584567725118],[47.45631784606235,38.26139296412664],[48.81857080204669,35.862456941009555],[49.43544006513395,34.45736584175526],[50.10371510014513,32.43540547941372],[51.15753342458586,31.647183643246677],[53.67641624885879,30.721879748615798],[55.91256732755008,28.837001444738092],[57.30052316949639,27.56899240394763],[58.71418189740467,23.936317854656046],[59.97362330954113,20.303643305364456],[59.613782906073574,18.624388089182503],[57.274820283534424,15.197336627586665],[56.79216170816517,19.090352771803925],[52.82373892718103,17.448246793465668],[49.23163209956609,16.627193804296535],[47.62373666244321,17.083334353834942],[46.665841508412555,21.55351173931132],[45.126367153720444,26.114917234695373],[43.55268225781293,29.079830806695007],[42.0474184443362,27.392110773402916],[41.26057599638245,24.928951805895522],[40.26847030113642,26.707899949095303],[39.72110164169033,30.265796235494868],[40.644786254505604,34.735973620971244],[42.115839526766955,37.47281691820167],[42.73162926864381,39.479835336170666],[42.93689251593609,41.07632725955508],[43.65531388145908,41.80615213881653],[44.16847199968979,42.17106457844725],[44.6816301179205,44.1324689414624],[45.1947882361512,45.91141708466219]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",63.494,"2024-07-26T10:29:06.124286Z"
14,"1","2024-07-26T10:30:30.451528Z",16,"/data/upload/4/1c67d335-3fa9710e-4f37-4a_RD_SG_3_-_copia.jpg","[{""points"":[[28.45206383899095,9.251584211764529],[25.355736174669296,13.38002109752673],[23.57990119072011,21.75831948333826],[24.0807777246545,29.286645569139925],[25.76554424788834,34.08291783348131],[28.406529608633278,39.06132701925337],[30.637706896159173,44.100448512169],[31.79807129704625,3.177607558647977]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[35.343527386640226,21.67203347629606],[34.099507706080935,22.874585834170038],[32.45118162933988,23.372193706393755],[32.10907621718607,24.491811418897115],[32.26457867725598,26.39930826242136],[31.95357375711616,27.68479526566595],[32.17127720121404,28.680011010113386],[32.35788015329793,30.546040530952318],[33.290894913717395,32.121798792994085],[34.75261803837456,33.86342634577708],[35.15692443455633,34.941576735595135],[36.5875470671995,35.68798854393071],[38.54687806408039,35.35624996244823],[39.38659134845791,32.90967792401497],[38.85788298422021,24.160072837414642],[38.173672159912606,21.381762217498892],[37.52056182761898,20.469481118422088],[36.36984362310163,20.262144504995536]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768}]",49.262,"2024-07-26T10:30:30.451557Z"
15,"1","2024-07-26T10:30:47.719043Z",17,"/data/upload/4/e711e84f-4b476361-f669-4d_RD_SG_2_-_copia.jpg","[{""points"":[[46.00686179321191,19.162229381580783],[45.28953255093946,20.232530155765087],[45.39200815697838,21.09787971787154],[46.126416666923994,21.234513859256772],[46.62171542944545,19.594904162634013],[46.399684949694446,19.002822883298016],[46.00686179321191,18.957278169502935]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[43.01835774415434,16.241242038389675],[40.88826744206463,18.105071052718184],[39.623526325198846,20.945191455504485],[39.42383035937794,24.584095721574435],[39.32398237646749,27.823608056002552],[39.623526325198846,30.26433652714703],[45.11516538527393,14.643674311822382]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",43.982,"2024-07-26T10:32:11.469027Z"
16,"1","2024-07-26T10:32:44.457433Z",18,"/data/upload/4/ba2f42f8-4b476361-f669-4d_RD_SG_3_-_copia.jpg","[{""points"":[[62.533357192746934,25.377126954267037],[61.97439934162553,25.811871949583676],[61.60176077421128,27.902788355630374],[61.477547918406515,28.896491202068418],[61.63281398816245,29.579661908994563],[61.88123969977196,30.262832615920715],[61.896766306747566,31.111620463919877],[61.95887273464994,31.939706169284904],[62.09861219743028,33.057621871527694],[62.37809112299099,34.113431145868105],[62.595463620649305,34.96221899386726],[63.464953611282596,35.790304699232294],[64.17917753215994,35.831708984500544],[64.61392252747656,33.14043044206419],[64.78471520420811,29.786683335335823],[64.00838485542839,25.397829096901166],[63.07678843689274,24.880275531048017]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768}]",30.906,"2024-07-26T10:32:44.457454Z"
17,"1","2024-07-26T10:33:57.176274Z",19,"/data/upload/4/5c93ec93-5b3bcf74-6c53-4a_RD_SG_3_-_copia.jpg","[{""points"":[[45.33348896814373,51.959711834100034],[44.8383750032985,55.3704969252561],[44.42578003259413,60.43166189922962],[44.17822305017151,64.13584785844212],[43.930666067748895,66.88648099647119],[44.75585600915763,63.328995471286916],[45.195957311242275,58.48788114835573],[45.69107127608751,53.169990414832824],[45.69107127608751,51.262884772466]],""closed"":true,""polygonlabels"":[""Cut""],""original_width"":1024,""original_height"":768},{""points"":[[52.65266566056691,5.368645385504828],[55.26113563246676,3.9194954011160243],[57.900658818317794,3.815984687945396],[58.925414878707016,4.478453252237419],[61.70467752733839,7.89430678686817],[62.93127947841034,10.068031763451375],[62.884699657483566,11.103138895157661],[58.36645702758562,19.156272379832583],[56.54984401144109,20.19137951153887],[54.88849706505249,20.68823093475789],[53.630841900029345,21.53701878275705]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[47.20959892120335,40.43277457643274],[46.74380071193552,42.68930812355245],[46.5264282142772,44.42828810481901],[46.46432178637483,46.332885227158584],[46.91459338866706,44.0142452521365],[47.28723195608133,40.846817429115255]],""closed"":true,""polygonlabels"":[""Cut""],""original_width"":1024,""original_height"":768}]",67.161,"2024-07-26T10:33:57.176301Z"
19,"1","2024-07-26T10:45:58.931263Z",20,"/data/upload/4/d2c39dd1-5c29d23c-1854-48_RD_SG_2_-_copia.jpg","[{""points"":[[41.91585170725736,62.99986754254409],[41.682544314686446,63.07763667340106],[41.682544314686446,63.4975899800287],[41.77586727171481,63.684235894085425],[42.00917466428572,63.575359110885664]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[42.88407738642665,68.16373783144698],[42.82575053828392,68.47481435487487],[42.989065713083555,68.52147583338906],[43.14071551825465,68.4125990501893],[43.0240618219692,68.16373783144698]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[43.77064547819612,68.91032148767391],[43.72398399968194,69.31472096813016],[43.87563380485304,69.40804392515852],[44.01561824039558,69.42359775132992],[44.03894897965267,69.08141357555925]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[44.36557932925195,70.18573523372822],[44.26059100259504,70.37238114778496],[44.31891785073777,70.62124236652727],[44.470567655908866,70.55902706184169],[44.52889450405159,70.38793497395636]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[44.51722913442305,71.33671837041142],[44.45890228628031,71.55447193681093],[44.49389839516595,71.81888698172463],[44.575555982565774,71.86554846023881],[44.645548200337046,71.67890254618207]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[40.924295288830976,71.58557958915371],[40.807641592545515,71.78777932938183],[40.8543030710597,71.97442524343856],[40.924295288830976,72.08330202663834],[41.04094898511643,72.03664054812414]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[39.38446649786294,71.86554846023881],[39.27947817120603,72.1455173313239],[39.33780501934876,72.28550176686646],[39.4777894548913,72.34771707155203],[39.559447042291126,72.11440967898112]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[42.709096841998466,58.28705821261163],[42.42912797091336,58.48925795283976],[42.37080112277064,58.815888302439035],[42.475789449427545,59.158072478209704],[42.709096841998466,59.235841609066675],[42.94240423456937,59.01808804266715],[43.0240618219692,58.61368856221091],[42.965734973826464,58.3648273434686]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[44.69854611610404,72.82165682037545],[44.61691640073517,73.02482411196019],[44.66589422995649,73.17719958064873],[44.81826969864504,73.28603920114055],[44.829153660694224,73.08287190955582],[44.7856178124975,72.9087285167689]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[40.856255067946826,76.03460127752733],[40.68265587326236,76.29799315911752],[40.712586768897616,76.44166145816675],[41.02985426263127,76.40973516948914],[40.993937187868966,76.11441699922133]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[42.538371402647904,76.40973516948914],[42.38273074534461,76.40175359731973],[42.34681367058231,76.48955089118313],[42.316882774947054,76.67312705107933],[42.38273074534461,76.72899805626514],[42.49646814875855,76.67312705107933],[42.526399044393806,76.53744032419954]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[39.4446717652741,61.95151615214512],[39.31424412088308,61.999489538587795],[39.27376657607207,62.125419677999815],[39.296254100967076,62.36528661021319],[39.37271168561009,62.50920676954122],[39.480651805106106,62.41325999665587],[39.51663184493812,62.227363124190504],[39.50763683498011,62.02947290511447]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[38.3967531051669,63.24679758609736],[38.275320470733874,63.240800912792025],[38.248335440859876,63.41470443864673],[38.26632546077588,63.61859133102811],[38.374265580271896,63.67855806408145],[38.50469322466293,63.660568044165444],[38.48670320474692,63.498657864921405]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[38.17187785621686,65.7234236612005],[38.09542027157384,65.8793371671392],[38.11790779646885,66.06523403960458],[38.16738035123786,66.14918746587925],[38.22584791596487,66.17317415910058],[38.248335440859876,66.01726065316188],[38.26632546077588,65.81937043408585]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[39.30075160594607,64.68599917937763],[39.16582645657605,64.76395593234699],[39.14783643666004,64.907876091675],[39.15683144661805,65.09377296414038],[39.17032396155505,65.2197031035524],[39.32773663582008,65.2197031035524],[39.37720919058909,65.03980290439237],[39.381706695568084,64.81192931878967]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[40.69518380806255,79.69955723040047],[41.465458780121786,78.54727597138505],[42.49875447434759,78.82282148984525],[43.53205016857339,80.85183848941593],[44.6217074461206,82.10431811878053],[45.63621594590593,82.90590508157388],[48.097338417607396,81.75362382255842],[49.03669813963084,79.82480519333693],[50.4645249171065,77.94608574929003],[49.262144472916475,71.88408434316533],[46.74466041789361,64.69485127061246],[46.068321418036724,63.69286756712078],[44.170814779549346,62.69088386362909],[40.90184294690771,60.53661890112196],[39.84976005824144,59.73503193832861],[38.459507669646726,59.559684790217574],[37.83953025311125,59.48453601245569],[37.407424780980456,60.78711482699488],[36.73108578112357,63.16682612278765],[36.73108578112357,65.99743008515165],[36.97531930884966,67.92624871437314],[36.97531930884966,69.47932345478527],[37.012893697730604,70.53140634345154],[36.7122985866831,71.80893556540344],[36.486852253397466,73.91310134273598],[36.468065058956995,76.21766386076688],[36.111108364588084,77.57034186048064],[35.81051325354058,78.99816863795628],[35.622641309135886,79.79975560074965],[35.359620586969314,81.2526319708126],[36.825021753325906,80.77668971165404],[37.557722336504206,80.35084663767007],[38.02740219751593,80.10035071179715],[37.85831744755171,80.85183848941593],[37.351063197659045,82.05421893360594],[37.200765642135295,83.23154978520867],[37.557722336504206,84.35878145163682],[38.14012536415875,84.83472371079537],[38.83525155845611,84.53412859974787],[39.39886739167019,83.60729367401805],[39.60552653051535,82.4800620075899],[39.92490883600332,81.02718563752696]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768},{""points"":[[42.243180976300586,64.70379153900339],[42.227245767464375,66.27606547750919],[42.131634514447136,67.45527093138854],[42.131634514447136,68.31577220854376],[42.30692181164542,69.89866961960703],[42.38659785582645,70.55732491817027],[42.4981443176799,68.34764262621617],[42.34675983373593,67.99706803181961],[42.30692181164542,67.35965967837132],[42.44237108675318,66.42479409331379],[42.426435877916965,65.5217989259287],[42.34675983373593,64.41695777995166]],""closed"":true,""polygonlabels"":[""Cut""],""original_width"":1024,""original_height"":768},{""points"":[[65.5091773795205,1.0535270029560384],[65.47501884417419,1.7594700667797267],[66.12403101575403,3.1485838375295656],[66.38022003085132,3.376307406504949],[66.65348831362179,4.127795184123714],[66.9438358640654,4.674331749664633],[67.11462854079694,4.902055318640017],[67.8661163184157,4.423835823791713],[68.03690899514724,3.1941285513246416],[67.98567119212778,1.71392535298465],[67.74656144470363,1.0307546460585]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768}]",366.52299999999997,"2024-07-26T10:46:35.133489Z"
20,"1","2024-07-26T10:48:34.135873Z",21,"/data/upload/4/b73fe02c-5c29d23c-1854-48_RD_SG_3_-_copia.jpg","",8.59,"2024-07-26T10:48:34.135897Z"
21,"1","2024-07-26T10:53:14.676913Z",22,"/data/upload/4/c9c8f685-0c3ff4ce-bd84-45_RD_SG_2_-_copia_-_copia_-_copia_-_copia.jpg","[{""points"":[[58.66396662571079,13.496647467547184],[57.946637383438336,12.904566188211186],[57.485497156263186,12.881793831313647],[57.221251981855815,13.520328677662786],[56.77701931292336,14.375887891903094],[57.13487340734118,15.116275673457208],[57.39400913088512,16.152818567632966],[56.123010105883886,18.242357417796796],[56.419165218505526,19.756039104529652],[56.702980534767946,20.595145256957647],[56.77701931292336,22.108826943690506],[57.29529076001123,23.128916776053945],[58.22077548695388,24.0338351757312],[59.01052245394492,24.297084164728215],[59.73857043913981,23.58960250679873],[60.750433740597096,21.434251409385645],[61.04658885321874,19.09791663203711],[60.96021027870408,17.452610450805746],[60.73809394423786,16.629957360190062],[60.293861275305396,15.692132836888186]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[55.44067910340852,42.21733732511559],[54.55974104132271,42.23724552990848],[53.87290797596768,42.49605219221617],[53.499629136100815,43.27247217913926],[53.43990452172211,44.506780876299025],[53.783321054399636,45.70127316387299],[54.305911430213236,46.19897828369549],[55.66464640732863,46.39806033162448],[56.18723678314225,45.68136495908009],[56.57544677660379,44.48687267150612],[56.36641062627834,43.21274756476056],[55.81395794327537,42.27706193949429]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[55.60492179294994,49.205117207423314],[55.05246910994697,49.304658231387805],[54.50001642694401,49.74263873683159],[54.33577373740258,50.57878333813337],[54.32084258380792,51.79318383050025],[54.35070489099726,53.22657457558901],[55.02260680275762,53.76409610499729],[55.754233328896674,54.24189302002688],[56.66503369817183,53.5451058522754],[57.32200445633752,52.62932843180202],[57.60569637463634,50.83759000044107],[57.262279841958815,49.84217976079609],[55.843820250464724,49.16530079783751]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[57.72683278482322,28.06599533413683],[57.13227896024188,28.619416504187374],[56.593815119111625,28.96343506935393],[56.45919915882905,29.86087480457104],[56.964009009888684,31.566010301483544],[57.715614788132996,32.08951681369352],[58.59061852996968,32.11943147153409],[59.62267422546935,30.41429597462159],[59.173954357860794,28.60445917526709],[58.50087455644797,27.976251360615116]],""closed"":true,""polygonlabels"":[""Hole""],""original_width"":1024,""original_height"":768},{""points"":[[63.78973698577667,22.10554638858716],[61.85238895737674,34.214999882449995],[62.85191246247479,31.812852857852203],[63.530601262232736,31.23699569442122],[64.44374619281615,30.13464055299621],[64.41906660009768,29.032285411571195],[64.62884313820466,28.308350691829396],[64.78926049087472,27.535056786650657],[64.77692069451548,26.087187347167063],[63.88845535665055,21.908109646839392]],""closed"":true,""polygonlabels"":[""Injure""],""original_width"":1024,""original_height"":768}]",258.012,"2024-07-26T10:53:14.676936Z"
